Species,Ref,Median.Latitude,Median.Longitude,Capture.Year,Julian.Median,Julian.Range,N.sample,Length.mm.TL,p.Water,p.Protein,p.Lipid,p.Ash,EnergyDensity.kJ/g,L_calc,EDtype
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,83.47,,,,,4.038,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,117.528,,,,,4.057,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,105.65,,,,,4.063,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,84.32,,,,,4.069,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,102.946,,,,,4.103,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,71.417,,,,,4.106,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,73.163,,,,,4.113,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,76.238,,,,,4.122,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,86.034,,,,,4.176,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,115.731,,,,,4.21,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,71.416,,,,,4.223,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,77.626,,,,,4.242,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,75.006,,,,,4.249,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,83.961,,,,,4.255,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,97.351,,,,,4.267,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,94.14,,,,,4.33,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,117.951,,,,,4.349,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,111.898,,,,,4.364,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,84.422,,,,,4.378,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,121.094,,,,,4.38,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,127.665,,,,,4.391,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,96.372,,,,,4.443,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,73.276,,,,,4.458,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,93.574,,,,,4.471,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,81.011,,,,,4.479,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,93.445,,,,,4.48,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,94.295,,,,,4.48,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,112.065,,,,,4.49,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,103.73,,,,,4.492,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,78.856,,,,,4.5,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,105.169,,,,,4.5,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,86.163,,,,,4.502,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,97.035,,,,,4.516,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,112.717,,,,,4.527,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,110.07,,,,,4.537,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,79.652,,,,,4.551,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,101.83,,,,,4.564,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,85.799,,,,,4.565,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,119.285,,,,,4.573,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,110.867,,,,,4.573,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,95.088,,,,,4.593,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,98.627,,,,,4.613,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,84.185,,,,,4.625,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,111.047,,,,,4.642,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,102.352,,,,,4.643,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,92.195,,,,,4.665,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,109.036,,,,,4.666,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,106.992,,,,,4.711,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,102.763,,,,,4.73,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,98.265,,,,,4.749,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,117.498,,,,,4.762,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,125.641,,,,,4.775,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,94.631,,,,,4.777,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,100.035,,,,,4.779,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,122.249,,,,,4.819,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,85.011,,,,,4.823,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,115.859,,,,,4.824,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,109.761,,,,,4.834,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,90.24,,,,,4.835,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,115.47,,,,,4.867,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,101.109,,,,,4.87,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,105.853,,,,,4.88,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,94.091,,,,,4.891,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,105.103,,,,,4.893,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,85.115,,,,,4.9,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,106.214,,,,,4.911,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,102.631,,,,,4.938,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,107.706,,,,,4.959,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,102.631,,,,,4.979,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,100.238,,,,,4.986,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,120.864,,,,,4.995,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,106.525,,,,,5.041,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,115.6,,,,,5.041,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,95.86,,,,,5.079,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,110.965,,,,,5.083,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,111.768,,,,,5.109,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,101.291,,,,,5.132,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,108.029,,,,,5.225,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,100.796,,,,,5.231,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,288,30,1,99.507,,,,,5.257,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,103.456,,,,,5.274,0,paper
Engraulis encrasicolus,"Tirelli, V., Borme, D., Tulli, F., Cigar, M., Fonda Umani, S. & Brandt, S.B. (2006) Energy density of anchovy Engraulis encrasicolus L. in the Adriatic Sea. Journal of Fish Biology, 982_989.",44,12,2003,135,30,1,103.459,,,,,5.361,0,paper
