Event.ID,Species.ID.reported,gbif.binomial,class,family,Movement.type,Movement.measure,Value,Units,Statistic,Movement.mode,Body.mass,Body.mass.units,Study.type,MetaRef,Reference,Body.mass.source,Movement Mode Ref
88880,Vireo huttoni,Vireo huttoni,Aves,Vireonidae,Dispersal,Distance,120000,m,Maximum,Flying,11.3,g,Metastudy,BirdLife International,McCaskie 1994,Wilman et al 2014,Inferred from Class:  Aves
88881,Oporornis formosus,Oporornis formosus,Aves,Parulidae,Dispersal,Distance,500,m,Maximum,Flying,14,g,Metastudy,BirdLife International,McDonald 1998,Wilman et al 2014,Inferred from Class:  Aves
88883,Falco rusticolus,Falco rusticolus,Aves,Falconidae,Dispersal,Distance,4299000,m,Maximum,Flying,1431.72,g,Metastudy,BirdLife International,McIntyre et al  2009,Wilman et al 2014,Inferred from Class:  Aves
88887,Surnia ulula,Surnia ulula,Aves,Strigidae,Dispersal,Distance,1860000,m,Maximum,Flying,319.9,g,Metastudy,BirdLife International,Melling et al  2011,Wilman et al 2014,Inferred from Class:  Aves
88888,Glaucidium passerinum,Glaucidium passerinum,Aves,Strigidae,Dispersal,Distance,300000,m,Maximum,Flying,57.87,g,Metastudy,BirdLife International,Melling et al  2011,Wilman et al 2014,Inferred from Class:  Aves
88889,Otus scops,Otus scops,Aves,Strigidae,Dispersal,Distance,7000000,m,Maximum,Flying,92,g,Metastudy,BirdLife International,Melling et al  2011,Wilman et al 2014,Inferred from Class:  Aves
88890,Strix uralensis,Strix uralensis,Aves,Strigidae,Dispersal,Distance,200000,m,Maximum,Flying,780.56,g,Metastudy,BirdLife International,Melling et al  2011,Wilman et al 2014,Inferred from Class:  Aves
88891,Bubo bubo,Bubo bubo,Aves,Strigidae,Dispersal,Distance,528000,m,Maximum,Flying,2668.51,g,Metastudy,BirdLife International,Melling et al  2011,Wilman et al 2014,Inferred from Class:  Aves
88899,Eudocimus albus,Eudocimus albus,Aves,Threskiornithidae,Dispersal,Distance,2478600,m,Maximum,Flying,889.66,g,Metastudy,BirdLife International,Melvin et al  1999,Wilman et al 2014,Inferred from Class:  Aves
88900,Plegadis falcinellus,Plegadis falcinellus,Aves,Threskiornithidae,Dispersal,Distance,2603500,m,Maximum,Flying,626.61,g,Metastudy,BirdLife International,Melvin et al  1999,Wilman et al 2014,Inferred from Class:  Aves
88901,Ardea herodias,Ardea herodias,Aves,Ardeidae,Dispersal,Distance,4584250,m,Maximum,Flying,2523.41,g,Metastudy,BirdLife International,Melvin et al  1999,Wilman et al 2014,Inferred from Class:  Aves
88903,Egretta tricolor,Egretta tricolor,Aves,Ardeidae,Dispersal,Distance,2327600,m,Maximum,Flying,372.3,g,Metastudy,BirdLife International,Melvin et al  1999,Wilman et al 2014,Inferred from Class:  Aves
88904,Egretta caerulea,Egretta caerulea,Aves,Ardeidae,Dispersal,Distance,4114600.0000000005,m,Maximum,Flying,338.61,g,Metastudy,BirdLife International,Melvin et al  1999,Wilman et al 2014,Inferred from Class:  Aves
88905,Egretta thula,Egretta thula,Aves,Ardeidae,Dispersal,Distance,2828570,m,Maximum,Flying,371,g,Metastudy,BirdLife International,Melvin et al  1999,Wilman et al 2014,Inferred from Class:  Aves
88907,Carduelis tristis,Carduelis tristis,Aves,Fringillidae,Dispersal,Distance,30,m,Maximum,Flying,12.79,g,Metastudy,BirdLife International,Middleton 1979,Wilman et al 2014,Inferred from Class:  Aves
88910,Gelochelidon nilotica,Gelochelidon nilotica,Aves,Laridae,Dispersal,Distance,900000,m,Maximum,Flying,290,g,Metastudy,BirdLife International,Molina et al  2009,Boettiger et al. 2023,Inferred from Class:  Aves
88912,Sterna paradisaea,Sterna paradisaea,Aves,Laridae,Dispersal,Distance,1000000,m,Maximum,Flying,110,g,Metastudy,BirdLife International,Monaghan 2002,Wilman et al 2014,Inferred from Class:  Aves
88914,Plectrophenax nivalis,Plectrophenax nivalis,Aves,Calcariidae,Dispersal,Distance,25000,m,Maximum,Flying,42.2,g,Metastudy,BirdLife International,Montgomerie and Lyon 2011,Wilman et al 2014,Inferred from Class:  Aves
88917,Agelaius phoeniceus,Agelaius phoeniceus,Aves,Icteridae,Dispersal,Distance,690000,m,Maximum,Flying,50.78,g,Metastudy,BirdLife International,Moore and Dolbeer 1989,Wilman et al 2014,Inferred from Class:  Aves
88918,Quiscalus quiscula,Quiscalus quiscula,Aves,Icteridae,Dispersal,Distance,2630000,m,Maximum,Flying,105.18,g,Metastudy,BirdLife International,Moore and Dolbeer 1989,Wilman et al 2014,Inferred from Class:  Aves
88920,Bombycilla garrulus,Bombycilla garrulus,Aves,Bombycillidae,Dispersal,Distance,5500000,m,Maximum,Flying,54.41,g,Metastudy,BirdLife International,Mountjoy 2005,Wilman et al 2014,Inferred from Class:  Aves
88921,Bombycilla cedrorum,Bombycilla cedrorum,Aves,Bombycillidae,Dispersal,Distance,3100000,m,Maximum,Flying,31.58,g,Metastudy,BirdLife International,Mountjoy 2005,Wilman et al 2014,Inferred from Class:  Aves
88926,Falco naumanni,Falco naumanni,Aves,Falconidae,Dispersal,Distance,30000,m,Maximum,Flying,152.06,g,Metastudy,BirdLife International,Negro et al  1997,Wilman et al 2014,Inferred from Class:  Aves
88927,Brachyramphus marmoratus,Brachyramphus marmoratus,Aves,Alcidae,Dispersal,Distance,41000,m,Maximum,Flying,220,g,Metastudy,BirdLife International,Nelson 1997,Wilman et al 2014,Inferred from Class:  Aves
88930,Caracara cheriway,Caracara cheriway,Aves,Falconidae,Dispersal,Distance,9080,m,Maximum,Flying,1078.62,g,Metastudy,BirdLife International,Nemeth and Morrison 2002,Wilman et al 2014,Inferred from Class:  Aves
88932,Accipiter nisus,Accipiter nisus,Aves,Accipitridae,Dispersal,Distance,185000,m,Maximum,Flying,220.79,g,Metastudy,BirdLife International,Newton and Marquiss 1983,Wilman et al 2014,Inferred from Class:  Aves
88935,Dendroica kirtlandii,Dendroica kirtlandii,Aves,Parulidae,Dispersal,Distance,800,m,Maximum,Flying,13.94,g,Metastudy,BirdLife International,Nolan 1978,Wilman et al 2014,Inferred from Class:  Aves
88937,Sitta pygmaea,Sitta pygmaea,Aves,Sittidae,Dispersal,Distance,533,m,Maximum,Flying,10.6,g,Metastudy,BirdLife International,Norris 1958,Wilman et al 2014,Inferred from Class:  Aves
88940,Gavia stellata,Gavia stellata,Aves,Gaviidae,Dispersal,Distance,4400,m,Maximum,Flying,1486,g,Metastudy,BirdLife International,Okill 1992,Wilman et al 2014,Inferred from Class:  Aves
88941,Sula leucogaster,Sula leucogaster,Aves,Sulidae,Dispersal,Distance,100000,m,Maximum,Flying,1288.82,g,Metastudy,BirdLife International,O'Neill et al  1996,Wilman et al 2014,Inferred from Class:  Aves
88942,Sula dactylatra,Sula dactylatra,Aves,Sulidae,Dispersal,Distance,28000,m,Maximum,Flying,1732.08,g,Metastudy,BirdLife International,O'Neill et al  1996,Wilman et al 2014,Inferred from Class:  Aves
88944,Fregata ariel,Fregata ariel,Aves,Fregatidae,Dispersal,Distance,6000000,m,Maximum,Flying,804.32,g,Metastudy,BirdLife International,Orta 1992,Wilman et al 2014,Inferred from Class:  Aves
88980,Bubo scandiacus,Bubo scandiacus,Aves,Strigidae,Dispersal,Distance,70000,m,Maximum,Flying,2028.76,g,Metastudy,BirdLife International,Parmelee et al  1967,Wilman et al 2014,Inferred from Class:  Aves
88983,Passerina cyanea,Passerina cyanea,Aves,Cardinalidae,Dispersal,Distance,1600,m,Maximum,Flying,14.69,g,Metastudy,BirdLife International,Payne and Payne 1993,Wilman et al 2014,Inferred from Class:  Aves
88984,Ortalis vetula,Ortalis vetula,Aves,Cracidae,Dispersal,Distance,400,m,Maximum,Flying,562.6,g,Metastudy,BirdLife International,Peterson 2000,Wilman et al 2014,Inferred from Class:  Aves
88986,Somateria fischeri,Somateria fischeri,Aves,Anatidae,Dispersal,Distance,13000,m,Maximum,Flying,1557.16,g,Metastudy,BirdLife International,Peterson et al  2000,Wilman et al 2014,Inferred from Class:  Aves
88987,Pandion haliaetus,Pandion haliaetus,Aves,Pandionidae,Dispersal,Distance,2000000,m,Maximum,Flying,1483.2,g,Metastudy,BirdLife International,Poole 1994,Wilman et al 2014,Inferred from Class:  Aves
88989,Rallus elegans,Rallus elegans,Aves,Rallidae,Dispersal,Distance,16,m,Maximum,Flying,313.31,g,Metastudy,BirdLife International,Poole et al  2005,Wilman et al 2014,Inferred from Class:  Aves
88991,Cynanthus latirostris,Cynanthus latirostris,Aves,Trochilidae,Dispersal,Distance,14000,m,Maximum,Flying,3.1,g,Metastudy,BirdLife International,Powers and Wethington 1999,Wilman et al 2014,Inferred from Class:  Aves
88992,Loxioides bailleui,Loxioides bailleui,Aves,Fringillidae,Dispersal,Distance,883,m,Maximum,Flying,37.84,g,Metastudy,BirdLife International,Pratt et al  1997,Wilman et al 2014,Inferred from Class:  Aves
88994,Baeolophus inornatus,Baeolophus inornatus,Aves,Paridae,Dispersal,Distance,1097,m,Maximum,Flying,15.87,g,Metastudy,BirdLife International,Price 1936,Wilman et al 2014,Inferred from Class:  Aves
88995,Glaucidium brasilianum,Glaucidium brasilianum,Aves,Strigidae,Dispersal,Distance,17300,m,Maximum,Flying,75.1,g,Metastudy,BirdLife International,Proudfoot and Johnson 2000,Wilman et al 2014,Inferred from Class:  Aves
88999,Carduelis flavirostris,Carduelis flavirostris,Aves,Fringillidae,Dispersal,Distance,12100,m,Maximum,Flying,15.4,g,Metastudy,BirdLife International,Raine et al  2006,Wilman et al 2014,Inferred from Class:  Aves
89000,Tyrannus tyrannus,Tyrannus tyrannus,Aves,Tyrannidae,Dispersal,Distance,100,m,Maximum,Flying,39.85,g,Metastudy,BirdLife International,Regosin and Pruett-Jones 1995,Wilman et al 2014,Inferred from Class:  Aves
89009,Oreoscoptes montanus,Oreoscoptes montanus,Aves,Mimidae,Dispersal,Distance,55,m,Maximum,Flying,44.2,g,Metastudy,BirdLife International,Reynolds et al  1999,Wilman et al 2014,Inferred from Class:  Aves
89010,Catharus bicknelli,Catharus bicknelli,Aves,Turdidae,Dispersal,Distance,17200,m,Maximum,Flying,27.79,g,Metastudy,BirdLife International,Rimmer et al  2001,Wilman et al 2014,Inferred from Class:  Aves
89012,Coturnicops noveboracensis,Coturnicops noveboracensis,Aves,Rallidae,Dispersal,Distance,125000,m,Maximum,Flying,60.9,g,Metastudy,BirdLife International,Robert and Laporte 1993,Wilman et al 2014,Inferred from Class:  Aves
89013,Histrionicus histrionicus,Histrionicus histrionicus,Aves,Anatidae,Dispersal,Distance,100000,m,Maximum,Flying,561.57,g,Metastudy,BirdLife International,Robertson and Goudie 1999,Wilman et al 2014,Inferred from Class:  Aves
89014,Platalea ajaja,Platalea ajaja,Aves,Threskiornithidae,Dispersal,Distance,400000,m,Maximum,Flying,1490,g,Metastudy,BirdLife International,Robertson et al  1983,Wilman et al 2014,Inferred from Class:  Aves
89015,Dendroica pinus,Dendroica pinus,Aves,Parulidae,Dispersal,Distance,90000,m,Maximum,Flying,11.79,g,Metastudy,BirdLife International,Rodewald et al  1999,Wilman et al 2014,Inferred from Class:  Aves
89016,Calamospiza melanocorys,Calamospiza melanocorys,Aves,Passerellidae,Dispersal,Distance,850,m,Maximum,Flying,37.6,g,Metastudy,BirdLife International,Ryder 1972,Wilman et al 2014,Inferred from Class:  Aves
89018,Perdix perdix,Perdix perdix,Aves,Phasianidae,Dispersal,Distance,15000,m,Maximum,Flying,405.3,g,Metastudy,BirdLife International,Ã…Â ÃƒÂ¡lek and Marhoul 2008,Wilman et al 2014,Inferred from Class:  Aves
89021,Alophoixus pallidus,Alophoixus pallidus,Aves,Pycnonotidae,Dispersal,Distance,322,m,Maximum,Flying,46,g,Metastudy,BirdLife International,Sankamethawee et al  2010,Wilman et al 2014,Inferred from Class:  Aves
89022,Parus carolinensis,Parus carolinensis,Aves,Paridae,Dispersal,Distance,4000,m,Maximum,Flying,9.99,g,Metastudy,BirdLife International,Sawaya 1990,Wilman et al 2014,Inferred from Class:  Aves
89023,Phaethon rubricauda,Phaethon rubricauda,Aves,Phaethontidae,Dispersal,Distance,150,m,Maximum,Flying,671.87,g,Metastudy,BirdLife International,Schreiber 2003,Wilman et al 2014,Inferred from Class:  Aves
89026,Patagioenas fasciata,Patagioenas fasciata,Aves,Columbidae,Dispersal,Distance,30900,m,Maximum,Flying,366.3,g,Metastudy,BirdLife International,Schroeder and Braun 1993,Wilman et al 2014,Inferred from Class:  Aves
89028,Callaeas cinereus,Callaeas cinereus,Aves,Callaeatidae,Dispersal,Distance,20000,m,Maximum,Flying,225.37,g,Metastudy,BirdLife International,Scofield 2009,Wilman et al 2014,Inferred from Class:  Aves
89029,Sialia currucoides,Sialia currucoides,Aves,Turdidae,Dispersal,Distance,210000,m,Maximum,Flying,29.6,g,Metastudy,BirdLife International,Scott and Lane 1974,Wilman et al 2014,Inferred from Class:  Aves
89031,Falco novaeseelandiae,Falco novaeseelandiae,Aves,Falconidae,Dispersal,Distance,34800,m,Maximum,Flying,418.6,g,Metastudy,BirdLife International,Seaton et al (2008),Wilman et al 2014,Inferred from Class:  Aves
89035,Catharus aurantiirostris,Catharus aurantiirostris,Aves,Turdidae,Dispersal,Distance,1186,m,Maximum,Flying,29.8,g,Metastudy,BirdLife International,Sekercoglu et al  2007,Wilman et al 2014,Inferred from Class:  Aves
89036,Turdus assimilis,Turdus assimilis,Aves,Turdidae,Dispersal,Distance,5800,m,Maximum,Flying,70.2,g,Metastudy,BirdLife International,Sekercoglu et al  2007,Wilman et al 2014,Inferred from Class:  Aves
89037,Tangara icterocephala,Tangara icterocephala,Aves,Thraupidae,Dispersal,Distance,3027,m,Maximum,Flying,22,g,Metastudy,BirdLife International,Sekercoglu et al  2007,Wilman et al 2014,Inferred from Class:  Aves
89038,Scolopax minor,Scolopax minor,Aves,Scolopacidae,Dispersal,Distance,11200,m,Maximum,Flying,196.32,g,Metastudy,BirdLife International,Sheldon 1953,Wilman et al 2014,Inferred from Class:  Aves
89039,Setophaga ruticilla,Setophaga ruticilla,Aves,Parulidae,Dispersal,Distance,250,m,Maximum,Flying,8.24,g,Metastudy,BirdLife International,Sherry and Holmes 1997,Wilman et al 2014,Inferred from Class:  Aves
89040,Fregata magnificens,Fregata magnificens,Aves,Fregatidae,Dispersal,Distance,5000000,m,Maximum,Flying,1490.52,g,Metastudy,BirdLife International,Sick 1993,Wilman et al 2014,Inferred from Class:  Aves
89044,Myadestes palmeri,Myadestes palmeri,Aves,Turdidae,Dispersal,Distance,465,m,Maximum,Flying,39.6,g,Metastudy,BirdLife International,Snetsinger et al  1999,Wilman et al 2014,Inferred from Class:  Aves
89046,Gymnogyps californianus,Gymnogyps californianus,Aves,Cathartidae,Dispersal,Distance,11500,m,Maximum,Flying,8442.74,g,Metastudy,BirdLife International,Snyder et al  1986,Wilman et al 2014,Inferred from Class:  Aves
89049,Calidris alpina,Calidris alpina,Aves,Scolopacidae,Dispersal,Distance,5000,m,Maximum,Flying,51.89,g,Metastudy,BirdLife International,Soikkeli 1970,Wilman et al 2014,Inferred from Class:  Aves
89054,Larus occidentalis,Larus occidentalis,Aves,Laridae,Dispersal,Distance,442,m,Maximum,Flying,922.78,g,Metastudy,BirdLife International,Spear et al  1998,Wilman et al 2014,Inferred from Class:  Aves
89057,Dendroica tigrina,Dendroica tigrina,Aves,Parulidae,Dispersal,Distance,75,m,Maximum,Flying,10.04,g,Metastudy,BirdLife International,Staicer 1992,Wilman et al 2014,Inferred from Class:  Aves
89059,Picoides tridactylus,Picoides tridactylus,Aves,Picidae,Dispersal,Distance,200,m,Maximum,Flying,65.49,g,Metastudy,BirdLife International,Steeger and Dulisse 1997,Wilman et al 2014,Inferred from Class:  Aves
89064,Charadrius alexandrinus,Charadrius alexandrinus,Aves,Charadriidae,Dispersal,Distance,360000,m,Maximum,Flying,42.3,g,Metastudy,BirdLife International,Stenzel et al  2007,Wilman et al 2014,Inferred from Class:  Aves
89216,Cyanocitta cristata,Cyanocitta cristata,Aves,Corvidae,Dispersal,Distance,3000,m,Maximum,Flying,88,g,Metastudy,BirdLife International,Tarvin 1998,Wilman et al 2014,Inferred from Class:  Aves
89218,Asio flammeus,Asio flammeus,Aves,Strigidae,Dispersal,Distance,98,m,Maximum,Flying,322.61,g,Metastudy,BirdLife International,Tate 1992,Wilman et al 2014,Inferred from Class:  Aves
89220,Phalacrocorax brasilianus,Phalacrocorax brasilianus,Aves,Phalacrocoracidae,Dispersal,Distance,259000,m,Maximum,Flying,1239.29,g,Metastudy,BirdLife International,Telfair II and Morrison 1995,Wilman et al 2014,Inferred from Class:  Aves
89221,Camptostoma imberbe,Camptostoma imberbe,Aves,Tyrannidae,Dispersal,Distance,90000,m,Maximum,Flying,7.4,g,Metastudy,BirdLife International,Tenney 2000,Wilman et al 2014,Inferred from Class:  Aves
89222,Opisthocomus hoazin,Opisthocomus hoazin,Aves,Opisthocomidae,Dispersal,Distance,2000,m,Maximum,Flying,696,g,Metastudy,BirdLife International,Thomas 1996,Wilman et al 2014,Inferred from Class:  Aves
89225,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota,Aves,Hirundinidae,Dispersal,Distance,77000,m,Maximum,Flying,21.6,g,Metastudy,BirdLife International,Turner 2004,Wilman et al 2014,Inferred from Class:  Aves
89226,Zosterops japonicus,Zosterops japonicus,Aves,Zosteropidae,Dispersal,Distance,400,m,Maximum,Flying,11.29,g,Metastudy,BirdLife International,Van Balen 2008,Wilman et al 2014,Inferred from Class:  Aves
89227,Larus marinus,Larus marinus,Aves,Laridae,Dispersal,Distance,50000,m,Maximum,Flying,1649.71,g,Metastudy,BirdLife International,Vandenbulcke 1989,Wilman et al 2014,Inferred from Class:  Aves
89229,Corvus caurinus,Corvus caurinus,Aves,Corvidae,Dispersal,Distance,177000,m,Maximum,Flying,390.79,g,Metastudy,BirdLife International,Verbeek and Butler 1999,Wilman et al 2014,Inferred from Class:  Aves
89231,Cistothorus palustris,Cistothorus palustris,Aves,Troglodytidae,Dispersal,Distance,4100,m,Maximum,Flying,10.8,g,Metastudy,BirdLife International,Verner 1971,Wilman et al 2014,Inferred from Class:  Aves
89237,Parus atricapillus,Parus atricapillus,Aves,Paridae,Dispersal,Distance,1160,m,Maximum,Flying,10.8,g,Metastudy,BirdLife International,Weise and Meyer 1979,Wilman et al 2014,Inferred from Class:  Aves
89240,Haliaeetus albicilla,Haliaeetus albicilla,Aves,Accipitridae,Dispersal,Distance,198900,m,Maximum,Flying,4729.27,g,Metastudy,BirdLife International,Whitfield et al  2009,Wilman et al 2014,Inferred from Class:  Aves
89242,Accipiter gentilis,Accipiter gentilis,Aves,Accipitridae,Dispersal,Distance,72300,m,Maximum,Flying,866.04,g,Metastudy,BirdLife International,Wiens et al  2006,Wilman et al 2014,Inferred from Class:  Aves
89247,Sasia abnormis,Sasia abnormis,Aves,Picidae,Dispersal,Distance,800,m,Maximum,Flying,9.2,g,Metastudy,BirdLife International,Winkler and Christie 2002,Wilman et al 2014,Inferred from Class:  Aves
89249,Corvus brachyrhynchos,Corvus brachyrhynchos,Aves,Corvidae,Dispersal,Distance,22200,m,Maximum,Flying,448.76,g,Metastudy,BirdLife International,Withey and Marzluff 2005,Wilman et al 2014,Inferred from Class:  Aves
89250,Myrmeciza exsul,Myrmeciza exsul,Aves,Thamnophilidae,Dispersal,Distance,2000,m,Maximum,Flying,26.5,g,Metastudy,BirdLife International,Woltmann et al  2010,Wilman et al 2014,Inferred from Class:  Aves
89251,Pelecanus occidentalis,Pelecanus occidentalis,Aves,Pelecanidae,Dispersal,Distance,210000,m,Maximum,Flying,3427.84,g,Metastudy,BirdLife International,Wood et al  1995,Wilman et al 2014,Inferred from Class:  Aves
89252,Halcyon leucocephala,Halcyon leucocephala,Aves,Alcedinidae,Dispersal,Distance,1430000,m,Maximum,Flying,41.8,g,Metastudy,BirdLife International,Woodall 2001,Wilman et al 2014,Inferred from Class:  Aves
89254,Oreomystis mana,Oreomystis mana,Aves,Fringillidae,Dispersal,Distance,700,m,Maximum,Flying,14.6,g,Metastudy,BirdLife International,Woodworth et al  2001,Wilman et al 2014,Inferred from Class:  Aves
89256,Dendroica townsendi,Dendroica townsendi,Aves,Parulidae,Dispersal,Distance,2000,m,Maximum,Flying,8.84,g,Metastudy,BirdLife International,Wright et al  1998,Wilman et al 2014,Inferred from Class:  Aves
